"resp.id";"ques";"alt";"Price";"RAM";"Memory";"Processor";"Weight";"ScreenSize";"choice"
4;99;3;"1";"32GB";"512GB";"i5";"1.5kg";"12";0
4;99;4;"2";"16GB";"512GB";"i3";"1.5kg";"14";0
4;100;1;"1";"32GB";"512GB";"i3";"0.8kg";"16";0
4;100;2;"0.7";"8GB";"512GB";"i3";"1.5kg";"13";1
4;100;3;"0.7";"32GB";"256GB";"i3";"1kg";"12";0
4;100;4;"1";"16GB";"1T";"i9";"1kg";"14";0
5;101;1;"1.5";"4GB";"126GB";"i9";"1kg";"13";0
5;101;2;"2";"32GB";"126GB";"i7";"1kg";"13";0
5;101;3;"0.7";"16GB";"1T";"i9";"1kg";"13";0
5;101;4;"1.5";"8GB";"126GB";"i9";"1.2kg";"14";1
5;102;1;"1.5";"16GB";"126GB";"i3";"1kg";"16";1
5;102;2;"2";"16GB";"126GB";"i3";"0.8kg";"14";0
5;102;3;"0.7";"16GB";"512GB";"i7";"0.8kg";"16";0
5;102;4;"2";"4GB";"126GB";"i9";"1kg";"16";0
5;103;1;"1";"8GB";"256GB";"i5";"1.2kg";"16";0
5;103;2;"0.7";"32GB";"1T";"i3";"0.8kg";"16";0
5;103;3;"1.5";"4GB";"1T";"i9";"1.5kg";"14";0
5;103;4;"1.5";"8GB";"126GB";"i9";"1.2kg";"12";1
5;104;1;"2";"32GB";"256GB";"i9";"1.2kg";"12";0
5;104;2;"1";"16GB";"256GB";"i9";"1.2kg";"12";0
5;104;3;"1.5";"8GB";"1T";"i9";"1kg";"14";1
5;104;4;"2";"16GB";"126GB";"i3";"1.5kg";"13";0
5;105;1;"0.7";"16GB";"126GB";"i3";"1.5kg";"12";0
5;105;2;"1.5";"32GB";"256GB";"i3";"1kg";"14";0
5;105;3;"1.5";"4GB";"512GB";"i7";"1kg";"12";0
5;105;4;"0.7";"8GB";"126GB";"i7";"1kg";"12";1
5;106;1;"0.7";"32GB";"256GB";"i7";"1.2kg";"13";0
5;106;2;"2";"4GB";"256GB";"i9";"1kg";"14";0
5;106;3;"2";"8GB";"1T";"i7";"1.2kg";"13";0
5;106;4;"1.5";"8GB";"1T";"i9";"1kg";"13";1
5;107;1;"2";"16GB";"256GB";"i3";"1.2kg";"16";0
5;107;2;"0.7";"32GB";"256GB";"i5";"1.2kg";"13";1
5;107;3;"1";"32GB";"512GB";"i3";"0.8kg";"12";0
5;107;4;"0.7";"32GB";"256GB";"i9";"1kg";"12";0
5;108;1;"1";"16GB";"126GB";"i5";"1kg";"16";0
5;108;2;"1.5";"8GB";"256GB";"i9";"1kg";"13";1
5;108;3;"2";"4GB";"512GB";"i3";"1.2kg";"12";0
5;108;4;"2";"8GB";"512GB";"i3";"1.2kg";"13";0
5;109;1;"0.7";"32GB";"256GB";"i5";"0.8kg";"13";0
5;109;2;"1.5";"16GB";"1T";"i9";"1.2kg";"12";0
5;109;3;"2";"4GB";"1T";"i3";"0.8kg";"14";1
5;109;4;"1";"8GB";"256GB";"i7";"1kg";"14";0
5;110;1;"1";"32GB";"256GB";"i9";"1kg";"13";0
5;110;2;"2";"8GB";"256GB";"i9";"1.2kg";"14";1
5;110;3;"1.5";"16GB";"512GB";"i5";"1.5kg";"16";0
5;110;4;"2";"16GB";"256GB";"i5";"1.5kg";"14";0
5;111;1;"1.5";"4GB";"256GB";"i7";"0.8kg";"13";1
5;111;2;"1.5";"16GB";"1T";"i5";"1.5kg";"12";0
5;111;3;"1";"32GB";"512GB";"i9";"1.2kg";"13";0
5;111;4;"1.5";"32GB";"512GB";"i9";"0.8kg";"14";0
5;112;1;"1.5";"8GB";"126GB";"i5";"1kg";"12";1
5;112;2;"0.7";"32GB";"1T";"i3";"0.8kg";"13";0
5;112;3;"0.7";"16GB";"126GB";"i5";"1kg";"16";0
5;112;4;"1";"8GB";"256GB";"i3";"1.5kg";"12";0
5;113;1;"2";"32GB";"126GB";"i3";"0.8kg";"16";1
5;113;2;"1";"8GB";"512GB";"i3";"1.5kg";"13";0
5;113;3;"2";"16GB";"512GB";"i5";"1.2kg";"12";0
5;113;4;"0.7";"16GB";"256GB";"i3";"1.5kg";"12";0
5;114;1;"1";"16GB";"126GB";"i7";"1kg";"14";0
5;114;2;"0.7";"16GB";"1T";"i7";"1kg";"16";1
5;114;3;"0.7";"16GB";"512GB";"i7";"1.2kg";"16";0
5;114;4;"1";"32GB";"256GB";"i9";"1kg";"14";0
5;115;1;"1.5";"16GB";"1T";"i5";"0.8kg";"14";0
5;115;2;"0.7";"4GB";"126GB";"i3";"1.2kg";"12";0
5;115;3;"1";"8GB";"512GB";"i7";"1.2kg";"13";1
5;115;4;"1.5";"16GB";"256GB";"i9";"1.5kg";"14";0
5;116;1;"1";"32GB";"1T";"i7";"1kg";"13";0
5;116;2;"2";"32GB";"126GB";"i7";"1.5kg";"16";0
5;116;3;"1.5";"16GB";"512GB";"i9";"1kg";"16";0
5;116;4;"1.5";"16GB";"1T";"i9";"1.2kg";"16";1
5;117;1;"0.7";"8GB";"126GB";"i7";"1.2kg";"12";0
5;117;2;"0.7";"32GB";"512GB";"i7";"1.2kg";"12";0
5;117;3;"2";"16GB";"126GB";"i5";"1.5kg";"16";0
5;117;4;"1";"8GB";"126GB";"i9";"1kg";"13";1
5;118;1;"1";"32GB";"126GB";"i7";"0.8kg";"14";1
5;118;2;"1.5";"32GB";"512GB";"i5";"1kg";"12";0
5;118;3;"2";"16GB";"1T";"i3";"1.5kg";"16";0
5;118;4;"2";"32GB";"512GB";"i7";"0.8kg";"13";0
5;119;1;"1";"32GB";"1T";"i9";"1.2kg";"14";1
5;119;2;"1";"4GB";"1T";"i7";"0.8kg";"16";0
5;119;3;"0.7";"4GB";"256GB";"i5";"1.2kg";"13";0
5;119;4;"0.7";"16GB";"1T";"i7";"0.8kg";"14";0
5;120;1;"0.7";"32GB";"1T";"i5";"1.2kg";"16";1
5;120;2;"2";"16GB";"126GB";"i5";"1.2kg";"14";0
5;120;3;"1";"16GB";"256GB";"i5";"1.2kg";"14";0
5;120;4;"1";"4GB";"1T";"i3";"1kg";"12";0
5;121;1;"1";"8GB";"512GB";"i9";"1kg";"13";1
5;121;2;"0.7";"8GB";"126GB";"i9";"1.5kg";"12";0
5;121;3;"2";"32GB";"256GB";"i3";"0.8kg";"12";0
5;121;4;"2";"16GB";"256GB";"i9";"1kg";"16";0
5;122;1;"1";"8GB";"256GB";"i9";"1.2kg";"16";0
5;122;2;"1";"8GB";"1T";"i3";"0.8kg";"13";1
5;122;3;"2";"32GB";"1T";"i5";"0.8kg";"16";0
5;122;4;"2";"32GB";"1T";"i3";"1.5kg";"12";0
5;123;1;"1.5";"4GB";"256GB";"i3";"1.5kg";"12";0
5;123;2;"2";"8GB";"1T";"i5";"1.2kg";"12";0
5;123;3;"2";"16GB";"1T";"i7";"1.2kg";"16";1
5;123;4;"1.5";"32GB";"1T";"i5";"0.8kg";"13";0
5;124;1;"2";"8GB";"1T";"i9";"1.2kg";"14";1
5;124;2;"2";"8GB";"1T";"i7";"1.5kg";"14";0
5;124;3;"1.5";"8GB";"512GB";"i7";"1kg";"14";0
5;124;4;"1.5";"4GB";"1T";"i5";"0.8kg";"12";0
5;125;1;"0.7";"8GB";"1T";"i5";"1.5kg";"13";0
5;125;2;"2";"8GB";"126GB";"i5";"0.8kg";"12";0
5;125;3;"2";"4GB";"126GB";"i3";"1.5kg";"16";0
5;125;4;"1";"4GB";"1T";"i7";"0.8kg";"14";1
6;126;1;"2";"16GB";"1T";"i3";"1.5kg";"12";0
6;126;2;"1";"16GB";"1T";"i5";"0.8kg";"13";1
6;126;3;"1";"32GB";"126GB";"i3";"0.8kg";"14";0
6;126;4;"1.5";"32GB";"512GB";"i9";"1kg";"14";0
6;127;1;"0.7";"8GB";"126GB";"i5";"1.5kg";"14";0
6;127;2;"2";"8GB";"126GB";"i3";"1kg";"14";1
6;127;3;"1";"4GB";"1T";"i7";"1.2kg";"12";0
6;127;4;"1";"16GB";"126GB";"i9";"1kg";"14";0
6;128;1;"2";"16GB";"256GB";"i5";"1.5kg";"13";0
6;128;2;"1";"4GB";"1T";"i9";"0.8kg";"12";1
6;128;3;"1";"4GB";"256GB";"i3";"1.2kg";"14";0
6;128;4;"2";"32GB";"1T";"i9";"0.8kg";"16";0
6;129;1;"2";"8GB";"256GB";"i3";"1.5kg";"16";0
6;129;2;"2";"8GB";"512GB";"i9";"1kg";"14";0
6;129;3;"0.7";"16GB";"1T";"i7";"1.2kg";"14";1
6;129;4;"1";"16GB";"256GB";"i3";"1kg";"13";0
6;130;1;"0.7";"16GB";"512GB";"i5";"1.2kg";"14";0
6;130;2;"2";"16GB";"1T";"i7";"1.2kg";"12";0
6;130;3;"1.5";"8GB";"256GB";"i9";"1.2kg";"14";0
6;130;4;"1.5";"8GB";"512GB";"i5";"1kg";"14";1
6;131;1;"0.7";"32GB";"512GB";"i3";"1kg";"16";0
6;131;2;"1";"16GB";"512GB";"i9";"1kg";"13";0
6;131;3;"1";"16GB";"1T";"i3";"0.8kg";"12";1
6;131;4;"2";"16GB";"256GB";"i9";"1kg";"16";0
6;132;1;"1";"32GB";"256GB";"i7";"1.2kg";"14";0
6;132;2;"1.5";"4GB";"256GB";"i7";"1.5kg";"13";0
6;132;3;"1";"32GB";"1T";"i7";"1kg";"12";1
6;132;4;"1";"4GB";"512GB";"i3";"1.2kg";"12";0
6;133;1;"0.7";"8GB";"1T";"i9";"0.8kg";"12";0
6;133;2;"0.7";"8GB";"512GB";"i5";"0.8kg";"12";0
6;133;3;"0.7";"4GB";"1T";"i9";"0.8kg";"16";0
6;133;4;"1";"32GB";"1T";"i3";"1kg";"14";1
6;134;1;"2";"4GB";"1T";"i7";"1kg";"14";1
6;134;2;"1.5";"32GB";"1T";"i9";"0.8kg";"13";0
6;134;3;"1.5";"8GB";"1T";"i7";"1kg";"13";0
6;134;4;"1.5";"16GB";"256GB";"i5";"1.5kg";"16";0
6;135;1;"2";"4GB";"126GB";"i7";"1kg";"12";0
6;135;2;"1.5";"4GB";"1T";"i3";"0.8kg";"13";0
6;135;3;"0.7";"4GB";"512GB";"i9";"1.5kg";"16";0
6;135;4;"0.7";"8GB";"256GB";"i3";"0.8kg";"13";1
6;136;1;"0.7";"4GB";"126GB";"i9";"1kg";"12";0
6;136;2;"1.5";"16GB";"256GB";"i7";"1kg";"12";0
6;136;3;"2";"4GB";"256GB";"i9";"0.8kg";"16";0
6;136;4;"1.5";"32GB";"1T";"i7";"0.8kg";"13";1
6;137;1;"1";"32GB";"126GB";"i7";"0.8kg";"13";0
6;137;2;"2";"32GB";"1T";"i5";"0.8kg";"13";0
6;137;3;"0.7";"16GB";"512GB";"i7";"1.2kg";"13";1
6;137;4;"1.5";"32GB";"256GB";"i9";"1.5kg";"14";0
6;138;1;"2";"8GB";"126GB";"i5";"1.2kg";"14";0
6;138;2;"0.7";"16GB";"126GB";"i7";"1.5kg";"13";0
6;138;3;"0.7";"32GB";"256GB";"i3";"0.8kg";"16";1
6;138;4;"0.7";"32GB";"256GB";"i3";"1kg";"12";0
6;139;1;"1.5";"16GB";"126GB";"i9";"0.8kg";"16";0
6;139;2;"1";"4GB";"256GB";"i5";"1.2kg";"12";0
6;139;3;"0.7";"16GB";"256GB";"i5";"1kg";"13";0
6;139;4;"1.5";"16GB";"126GB";"i3";"0.8kg";"14";1
6;140;1;"1";"8GB";"512GB";"i9";"0.8kg";"13";0
6;140;2;"0.7";"32GB";"512GB";"i5";"0.8kg";"12";0
6;140;3;"0.7";"16GB";"512GB";"i3";"0.8kg";"16";1
6;140;4;"1.5";"4GB";"126GB";"i3";"1kg";"16";0
6;141;1;"1";"8GB";"512GB";"i5";"1.5kg";"12";1
6;141;2;"2";"32GB";"126GB";"i7";"1.2kg";"16";0
6;141;3;"1.5";"16GB";"256GB";"i7";"1kg";"14";0
6;141;4;"1.5";"32GB";"126GB";"i3";"1.5kg";"13";0
6;142;1;"0.7";"32GB";"126GB";"i7";"1kg";"12";0
6;142;2;"2";"8GB";"256GB";"i5";"1.2kg";"16";0
6;142;3;"1.5";"4GB";"256GB";"i9";"0.8kg";"16";0
6;142;4;"0.7";"16GB";"126GB";"i7";"0.8kg";"12";1
6;143;1;"0.7";"32GB";"256GB";"i9";"1kg";"14";0
6;143;2;"2";"4GB";"256GB";"i3";"1.2kg";"16";0
6;143;3;"1";"32GB";"1T";"i3";"0.8kg";"16";1
6;143;4;"2";"8GB";"126GB";"i3";"0.8kg";"13";0
6;144;1;"1.5";"32GB";"256GB";"i3";"0.8kg";"14";0
6;144;2;"2";"16GB";"126GB";"i7";"0.8kg";"13";0
6;144;3;"1";"16GB";"126GB";"i3";"0.8kg";"13";1
6;144;4;"2";"8GB";"512GB";"i9";"1.5kg";"13";0
6;145;1;"0.7";"16GB";"512GB";"i3";"1kg";"16";0
6;145;2;"2";"8GB";"1T";"i9";"1.5kg";"16";1
6;145;3;"2";"16GB";"126GB";"i3";"1.5kg";"14";0
6;145;4;"0.7";"16GB";"256GB";"i9";"1kg";"13";0
6;146;1;"1.5";"8GB";"512GB";"i7";"0.8kg";"16";0
6;146;2;"2";"16GB";"126GB";"i9";"0.8kg";"12";0
6;146;3;"1";"8GB";"126GB";"i3";"1kg";"13";1
6;146;4;"2";"8GB";"256GB";"i9";"1kg";"16";0
6;147;1;"2";"32GB";"126GB";"i5";"1kg";"14";0
6;147;2;"0.7";"32GB";"256GB";"i5";"1.5kg";"14";0
6;147;3;"1";"16GB";"512GB";"i3";"1.5kg";"14";1
6;147;4;"2";"8GB";"1T";"i5";"1.5kg";"14";0
6;148;1;"2";"4GB";"256GB";"i9";"1.2kg";"12";0
6;148;2;"2";"4GB";"256GB";"i9";"0.8kg";"13";0
6;148;3;"0.7";"8GB";"126GB";"i5";"1.2kg";"16";1
6;148;4;"1.5";"16GB";"126GB";"i3";"1.2kg";"13";0
6;149;1;"1.5";"4GB";"126GB";"i5";"1.5kg";"14";0
6;149;2;"0.7";"32GB";"126GB";"i3";"1.2kg";"14";0
6;149;3;"1";"32GB";"256GB";"i3";"1kg";"16";0
6;149;4;"0.7";"16GB";"1T";"i7";"1kg";"16";1
6;150;1;"2";"8GB";"512GB";"i5";"1kg";"12";1
6;150;2;"1";"4GB";"256GB";"i7";"0.8kg";"16";0
6;150;3;"0.7";"4GB";"512GB";"i3";"1.2kg";"14";0
6;150;4;"2";"32GB";"1T";"i7";"1kg";"12";0
7;151;1;"1.5";"8GB";"126GB";"i5";"0.8kg";"14";0
7;151;2;"0.7";"8GB";"1T";"i3";"0.8kg";"12";0
7;151;3;"2";"16GB";"126GB";"i3";"1.2kg";"16";1
7;151;4;"0.7";"4GB";"512GB";"i7";"1.5kg";"12";0
7;152;1;"1.5";"4GB";"256GB";"i3";"1kg";"13";0
7;152;2;"0.7";"32GB";"512GB";"i7";"1.5kg";"16";0
7;152;3;"0.7";"8GB";"1T";"i3";"1kg";"13";1
7;152;4;"2";"32GB";"256GB";"i7";"0.8kg";"12";0
7;153;1;"2";"32GB";"126GB";"i3";"0.8kg";"14";0
7;153;2;"0.7";"32GB";"126GB";"i5";"1kg";"14";1
7;153;3;"2";"4GB";"126GB";"i3";"1kg";"13";0
7;153;4;"0.7";"4GB";"256GB";"i3";"1.5kg";"14";0
7;154;1;"1";"16GB";"512GB";"i5";"1.2kg";"14";1
7;154;2;"2";"16GB";"256GB";"i3";"1.5kg";"16";0
7;154;3;"2";"16GB";"126GB";"i9";"0.8kg";"16";0
7;154;4;"1";"16GB";"126GB";"i3";"1.5kg";"16";0
7;155;1;"1.5";"16GB";"256GB";"i7";"1.5kg";"14";0
7;155;2;"1.5";"4GB";"126GB";"i7";"1.5kg";"13";1
7;155;3;"0.7";"32GB";"126GB";"i3";"1.2kg";"12";0
7;155;4;"1.5";"4GB";"256GB";"i7";"1.5kg";"13";0
7;156;1;"0.7";"8GB";"512GB";"i9";"1kg";"16";1
7;156;2;"0.7";"8GB";"512GB";"i7";"1.5kg";"12";0
7;156;3;"2";"16GB";"256GB";"i9";"0.8kg";"14";0
7;156;4;"2";"32GB";"126GB";"i9";"1kg";"14";0
7;157;1;"1.5";"32GB";"256GB";"i7";"1.5kg";"12";0
7;157;2;"1";"4GB";"256GB";"i9";"1.5kg";"12";0
7;157;3;"0.7";"4GB";"1T";"i7";"1kg";"13";1
7;157;4;"1";"16GB";"1T";"i7";"0.8kg";"16";0
7;158;1;"2";"16GB";"1T";"i3";"1.5kg";"16";0
7;158;2;"1";"32GB";"126GB";"i7";"0.8kg";"13";0
7;158;3;"1";"8GB";"126GB";"i5";"1kg";"13";1
7;158;4;"1.5";"8GB";"256GB";"i3";"0.8kg";"14";0
7;159;1;"1.5";"16GB";"512GB";"i5";"1.2kg";"12";0
7;159;2;"1";"8GB";"512GB";"i5";"1kg";"16";1
7;159;3;"1.5";"4GB";"256GB";"i7";"1.5kg";"12";0
7;159;4;"0.7";"32GB";"256GB";"i3";"1.5kg";"16";0
7;160;1;"1";"32GB";"1T";"i3";"1kg";"12";0
7;160;2;"1.5";"4GB";"126GB";"i5";"1kg";"14";1
7;160;3;"2";"8GB";"256GB";"i9";"1.5kg";"14";0
7;160;4;"1";"4GB";"256GB";"i9";"0.8kg";"16";0
7;161;1;"1.5";"4GB";"1T";"i9";"1.5kg";"14";0
7;161;2;"2";"32GB";"512GB";"i5";"0.8kg";"16";0
7;161;3;"1";"8GB";"512GB";"i5";"0.8kg";"16";0
7;161;4;"1";"4GB";"1T";"i5";"1kg";"13";1
7;162;1;"2";"8GB";"126GB";"i7";"1kg";"12";0
7;162;2;"1";"4GB";"256GB";"i7";"1.5kg";"13";0
7;162;3;"2";"8GB";"1T";"i3";"0.8kg";"12";1
7;162;4;"2";"4GB";"256GB";"i9";"1.5kg";"12";0
7;163;1;"1";"32GB";"126GB";"i3";"0.8kg";"14";1
7;163;2;"1.5";"4GB";"1T";"i3";"0.8kg";"12";0
7;163;3;"1.5";"16GB";"1T";"i3";"0.8kg";"12";0
7;163;4;"2";"32GB";"512GB";"i3";"1kg";"14";0
7;164;1;"1.5";"16GB";"126GB";"i5";"1.5kg";"12";0
7;164;2;"1.5";"16GB";"126GB";"i3";"1.5kg";"14";0
7;164;3;"1.5";"8GB";"126GB";"i5";"0.8kg";"16";1
7;164;4;"1.5";"8GB";"256GB";"i3";"0.8kg";"12";0
7;165;1;"1";"4GB";"1T";"i3";"1.2kg";"14";1
7;165;2;"1.5";"16GB";"512GB";"i5";"1kg";"16";0
7;165;3;"1.5";"32GB";"126GB";"i3";"1.5kg";"13";0
7;165;4;"0.7";"16GB";"126GB";"i7";"1.2kg";"12";0
7;166;1;"1";"8GB";"126GB";"i9";"1.5kg";"16";0
7;166;2;"2";"16GB";"512GB";"i3";"1.5kg";"14";0
7;166;3;"1.5";"16GB";"256GB";"i3";"1.5kg";"14";1
7;166;4;"2";"32GB";"126GB";"i5";"0.8kg";"14";0
7;167;1;"1.5";"4GB";"512GB";"i3";"0.8kg";"13";0
7;167;2;"1.5";"4GB";"256GB";"i7";"1kg";"14";1
7;167;3;"0.7";"16GB";"126GB";"i9";"1.5kg";"13";0
7;167;4;"2";"32GB";"256GB";"i9";"0.8kg";"13";0
7;168;1;"1.5";"16GB";"126GB";"i9";"1.2kg";"12";0
7;168;2;"0.7";"32GB";"126GB";"i7";"1.2kg";"12";1
7;168;3;"1";"32GB";"126GB";"i3";"1.2kg";"13";0
7;168;4;"1.5";"32GB";"1T";"i5";"1.5kg";"16";0
7;169;1;"1.5";"32GB";"512GB";"i7";"1.2kg";"16";0
7;169;2;"0.7";"16GB";"512GB";"i3";"1kg";"12";0
7;169;3;"1";"8GB";"256GB";"i3";"1kg";"16";1
7;169;4;"1.5";"4GB";"512GB";"i9";"1kg";"13";0
7;170;1;"1.5";"32GB";"512GB";"i3";"1.5kg";"14";0
7;170;2;"1";"4GB";"512GB";"i9";"1.5kg";"13";0
7;170;3;"2";"8GB";"1T";"i9";"1.2kg";"14";1
7;170;4;"0.7";"16GB";"1T";"i5";"1.5kg";"12";0
7;171;1;"0.7";"32GB";"512GB";"i3";"1.5kg";"14";0
7;171;2;"1";"16GB";"126GB";"i9";"1.5kg";"13";0
7;171;3;"1.5";"8GB";"1T";"i5";"1kg";"16";1
7;171;4;"1";"4GB";"126GB";"i7";"0.8kg";"16";0
7;172;1;"1";"32GB";"512GB";"i3";"1.2kg";"16";0
7;172;2;"2";"4GB";"1T";"i5";"0.8kg";"16";1
7;172;3;"1";"4GB";"512GB";"i5";"1kg";"13";0
7;172;4;"0.7";"4GB";"1T";"i3";"0.8kg";"12";0
7;173;1;"1.5";"16GB";"126GB";"i7";"1.2kg";"12";0
7;173;2;"2";"8GB";"126GB";"i9";"0.8kg";"14";1
7;173;3;"1";"32GB";"126GB";"i3";"1kg";"13";0
7;173;4;"0.7";"32GB";"126GB";"i9";"1kg";"13";0
7;174;1;"1";"8GB";"256GB";"i5";"1.2kg";"14";0
7;174;2;"0.7";"4GB";"126GB";"i7";"1.2kg";"13";0
7;174;3;"1.5";"4GB";"1T";"i9";"1kg";"16";0
7;174;4;"0.7";"4GB";"256GB";"i7";"1.2kg";"14";1
7;175;1;"1.5";"32GB";"512GB";"i5";"1kg";"16";0
7;175;2;"1";"32GB";"1T";"i5";"0.8kg";"12";1
7;175;3;"1.5";"4GB";"1T";"i3";"0.8kg";"13";0
7;175;4;"1";"8GB";"256GB";"i7";"1.5kg";"12";0
8;176;1;"1";"8GB";"1T";"i9";"1kg";"14";0
8;176;2;"0.7";"4GB";"126GB";"i3";"1.2kg";"12";0
8;176;3;"1.5";"4GB";"256GB";"i5";"1.2kg";"14";1
8;176;4;"1.5";"32GB";"256GB";"i5";"1kg";"12";0
8;177;1;"1.5";"8GB";"126GB";"i9";"1.2kg";"13";0
8;177;2;"1";"32GB";"256GB";"i5";"1kg";"16";0
8;177;3;"2";"4GB";"1T";"i9";"1.5kg";"13";0
8;177;4;"0.7";"8GB";"1T";"i5";"0.8kg";"13";1
8;178;1;"1";"8GB";"512GB";"i7";"1.5kg";"13";0
8;178;2;"1.5";"8GB";"1T";"i7";"1.2kg";"13";0
8;178;3;"1";"16GB";"1T";"i7";"1kg";"13";0
8;178;4;"0.7";"8GB";"1T";"i5";"0.8kg";"14";1
8;179;1;"1";"8GB";"256GB";"i5";"1kg";"14";1
8;179;2;"0.7";"8GB";"256GB";"i7";"1kg";"13";0
8;179;3;"0.7";"32GB";"256GB";"i5";"1.2kg";"13";0
8;179;4;"0.7";"16GB";"512GB";"i7";"1.2kg";"13";0
8;180;1;"2";"32GB";"256GB";"i5";"1.5kg";"12";0
8;180;2;"1.5";"16GB";"126GB";"i5";"0.8kg";"14";1
8;180;3;"2";"32GB";"512GB";"i7";"1.5kg";"12";0
8;180;4;"1.5";"4GB";"512GB";"i5";"1.5kg";"14";0
8;181;1;"1.5";"32GB";"512GB";"i5";"1kg";"13";0
8;181;2;"1.5";"32GB";"512GB";"i7";"0.8kg";"14";0
8;181;3;"0.7";"16GB";"256GB";"i3";"1.5kg";"12";0
8;181;4;"1";"4GB";"1T";"i5";"1kg";"16";1
8;182;1;"0.7";"4GB";"126GB";"i5";"1.5kg";"13";1
8;182;2;"1.5";"32GB";"126GB";"i9";"1kg";"16";0
8;182;3;"0.7";"4GB";"256GB";"i9";"1.2kg";"12";0
8;182;4;"1";"32GB";"256GB";"i9";"0.8kg";"16";0
8;183;1;"2";"4GB";"126GB";"i5";"1.5kg";"12";0
8;183;2;"1";"16GB";"126GB";"i3";"0.8kg";"14";0
8;183;3;"2";"8GB";"126GB";"i9";"0.8kg";"14";0
8;183;4;"2";"16GB";"512GB";"i5";"1.2kg";"16";1
8;184;1;"2";"32GB";"1T";"i5";"1.2kg";"16";1
8;184;2;"2";"4GB";"512GB";"i7";"1kg";"14";0
8;184;3;"1";"8GB";"126GB";"i7";"1.2kg";"16";0
8;184;4;"1";"8GB";"512GB";"i7";"1kg";"13";0
8;185;1;"2";"32GB";"256GB";"i7";"0.8kg";"12";0
8;185;2;"1.5";"32GB";"126GB";"i9";"1.2kg";"13";0
8;185;3;"0.7";"4GB";"512GB";"i5";"0.8kg";"14";1
8;185;4;"2";"8GB";"256GB";"i7";"1.5kg";"12";0
8;186;1;"0.7";"8GB";"1T";"i5";"0.8kg";"12";1
8;186;2;"2";"8GB";"512GB";"i5";"1.5kg";"16";0
8;186;3;"1.5";"16GB";"256GB";"i5";"1.5kg";"13";0
8;186;4;"1";"32GB";"256GB";"i5";"1.2kg";"14";0
8;187;1;"2";"4GB";"1T";"i9";"1.2kg";"14";1
8;187;2;"1";"4GB";"512GB";"i3";"1.2kg";"14";0
8;187;3;"2";"16GB";"126GB";"i3";"1kg";"16";0
8;187;4;"1";"32GB";"126GB";"i7";"1.5kg";"16";0
8;188;1;"1";"16GB";"1T";"i7";"0.8kg";"13";1
8;188;2;"1.5";"4GB";"512GB";"i7";"1kg";"14";0
8;188;3;"1";"4GB";"512GB";"i5";"1kg";"12";0
8;188;4;"1";"32GB";"512GB";"i9";"0.8kg";"13";0
8;189;1;"0.7";"8GB";"512GB";"i5";"1.2kg";"14";1
8;189;2;"1";"16GB";"1T";"i5";"1.5kg";"13";0
8;189;3;"1.5";"8GB";"512GB";"i3";"0.8kg";"13";0
8;189;4;"1";"16GB";"126GB";"i9";"0.8kg";"13";0
8;190;1;"1.5";"32GB";"1T";"i9";"0.8kg";"13";0
8;190;2;"1";"4GB";"126GB";"i3";"1.2kg";"14";0
8;190;3;"0.7";"4GB";"1T";"i3";"1.2kg";"16";1
8;190;4;"1";"16GB";"512GB";"i9";"0.8kg";"13";0
8;191;1;"1.5";"4GB";"126GB";"i3";"1.2kg";"14";0
8;191;2;"1";"4GB";"126GB";"i3";"1.2kg";"12";0
8;191;3;"1";"8GB";"1T";"i3";"0.8kg";"13";0
8;191;4;"1";"8GB";"1T";"i7";"1kg";"13";1
8;192;1;"1";"16GB";"1T";"i5";"1.5kg";"12";0
8;192;2;"1";"8GB";"1T";"i7";"1kg";"14";0
8;192;3;"1";"8GB";"512GB";"i5";"1kg";"13";0
8;192;4;"0.7";"8GB";"512GB";"i5";"1kg";"16";1
8;193;1;"0.7";"16GB";"512GB";"i7";"1kg";"14";0
8;193;2;"2";"4GB";"126GB";"i9";"1.5kg";"14";0
8;193;3;"1.5";"4GB";"126GB";"i3";"1.5kg";"16";0
8;193;4;"0.7";"8GB";"126GB";"i5";"1kg";"14";1
8;194;1;"1.5";"32GB";"126GB";"i3";"0.8kg";"14";0
8;194;2;"1.5";"32GB";"1T";"i7";"0.8kg";"13";0
8;194;3;"2";"32GB";"126GB";"i5";"1kg";"13";1
8;194;4;"1.5";"8GB";"512GB";"i7";"1kg";"13";0
8;195;1;"2";"32GB";"512GB";"i3";"1kg";"12";0
8;195;2;"1";"16GB";"126GB";"i5";"1.5kg";"12";1
8;195;3;"0.7";"8GB";"256GB";"i9";"0.8kg";"12";0
8;195;4;"2";"32GB";"256GB";"i7";"1.5kg";"12";0
8;196;1;"1";"16GB";"256GB";"i5";"1.2kg";"13";0
8;196;2;"2";"4GB";"256GB";"i5";"1.2kg";"14";1
8;196;3;"0.7";"4GB";"256GB";"i9";"0.8kg";"14";0
8;196;4;"1.5";"8GB";"1T";"i7";"1.5kg";"12";0
8;197;1;"2";"4GB";"512GB";"i9";"0.8kg";"12";0
8;197;2;"1";"16GB";"1T";"i3";"0.8kg";"16";0
8;197;3;"0.7";"8GB";"126GB";"i3";"0.8kg";"16";0
8;197;4;"1";"8GB";"126GB";"i5";"1kg";"16";1
8;198;1;"1";"4GB";"126GB";"i9";"1.5kg";"16";1
8;198;2;"1";"16GB";"256GB";"i7";"1.2kg";"13";0
